example_id,scenario_id,text,context_type,parent_review_rating,movie_rating_perfection_pct,movie_rating_skip_pct,has_mention,language_mix,target_detected,moderation_action,label_primary,labels_multi,abuse_category,intent_label,severity,contains_profanity,is_directed_at_person,source_type,source_dataset,source_url,source_license,provenance_notes,is_transformed,transformation_type,contains_pii,pii_redaction_notes,split,created_by,created_at,review_status,rationale_short,recommended_action,policy_version
moctale_mod_0064,safe_movie_063,Ye film bakwas lagi because color grading weak tha.,main_review,Skip,79,19,false,hinglish_latin,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0065,safe_movie_064,Ye film bakwas lagi because direction weak tha.,main_review,Skip,88,18,false,hinglish_latin,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0066,safe_movie_065,"Animal ka dialogues predictable tha, but people can still enjoy it.",main_review,Timepass,94,11,false,hinglish_latin,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0067,safe_movie_066,"I respect fans, but the color grading in Kantara was painfully lazy.",main_review,Timepass,97,14,false,english,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0068,safe_movie_067,"I respect fans, but the editing in Peddi was painfully lazy.",main_review,Skip,67,14,false,english,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0069,safe_movie_068,"I respect fans, but the screenplay in Jawan was painfully overhyped.",main_review,Timepass,80,18,false,english,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0070,safe_movie_069,This movie is shit but my issue is only with the direction. I still think people can disagree. Case 8.,main_review,Timepass,92,20,false,hinglish_latin,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,true,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0071,safe_movie_070,Ye film bakwas lagi because VFX weak tha.,main_review,Skip,87,16,false,hinglish_latin,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0072,safe_movie_071,Chhaava felt boring; the screenplay never worked for me.,main_review,Timepass,60,8,false,english,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0073,safe_movie_072,This movie is shit but my issue is only with the pacing. The point is about the movie debate. Case 6.,main_review,Skip,57,8,false,hinglish_latin,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,true,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0074,safe_movie_073,Ye film bakwas lagi because climax weak tha. That is my honest take. Case 2.,main_review,Timepass,95,19,false,hinglish_latin,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0075,safe_movie_074,Ye film bakwas lagi because color grading weak tha. That is my honest take. Case 2.,main_review,Timepass,70,5,false,hinglish_latin,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0076,safe_movie_075,This movie is shit but my issue is only with the script. The point is about the movie debate. Case 6.,main_review,Skip,88,15,false,hinglish_latin,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,true,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0077,safe_movie_076,"Dhurandhar ka music messy tha, but people can still enjoy it.",main_review,Timepass,63,15,false,english,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0078,safe_movie_077,Pathaan felt unconvincing; the music never worked for me.,main_review,Timepass,94,17,false,english,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0079,safe_movie_078,This movie is shit but my issue is only with the music. That is my honest take. Case 2.,main_review,Timepass,83,9,false,hinglish_latin,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,true,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0080,safe_movie_079,"I respect fans, but the screenplay in Animal was painfully lazy.",main_review,Timepass,95,8,false,english,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0081,safe_movie_080,Ganapath felt boring; the VFX never worked for me.,main_review,Skip,72,11,false,english,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0082,safe_movie_081,"This movie is shit but my issue is only with the music. This is about the discussion, not personal life. Case 4.",main_review,Skip,69,13,false,hinglish_latin,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,true,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0083,safe_movie_082,"Chhaava ka color grading messy tha, but people can still enjoy it.",main_review,Timepass,81,11,false,english,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0084,safe_movie_083,"Pathaan ka VFX predictable tha, but people can still enjoy it.",main_review,Skip,81,13,false,english,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0085,safe_movie_084,"I respect fans, but the color grading in Sitaare was painfully weak.",main_review,Timepass,85,1,false,english,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0086,safe_movie_085,Ye film bakwas lagi because direction weak tha. That is my honest take. Case 2.,main_review,Skip,86,8,false,hinglish_latin,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0087,safe_movie_086,"Ganapath ka editing dragged tha, but people can still enjoy it.",main_review,Timepass,76,13,false,english,movie_show,allow,safe,"[""safe"", ""harsh_criticism""]",non_abusive,criticism,none,false,false,synthetic,,,,Synthetic movie-craft criticism created for target-aware moderation coverage.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
